title,text,write_by,domain,language,method,LLM_model,label
"Onslow, Iowa","females earning $20,875. The per capita income for the city was $14,915. About 8.4% of families and 9.7% of the population were below the poverty line, including 9.8% of those under age 18 and 8.9% of those age 65 or over. Onslow, Iowa is a small, close-knit community where residents value hard work and kindness towards their neighbors. The town is known for its annual summer festival, bringing together locals and visitors for a weekend of fun and celebration.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
"Church of God in Christ, Mennonite","unleavened bread and grape juice, symbolizing the body and blood of Jesus Christ. The Church of God in Christ, Mennonite, also emphasizes nonresistance, simplicity of life, and plain dress. Services are conducted in a very simple manner, with unaccompanied singing and no musical instruments. The church practices foot washing as a sign of humility and service. Women wear head coverings and traditional plain clothing, while men typically wear plain suits and avoid jewelry. The church values community and mutual aid, with members striving to live out the teachings of Jesus in daily life.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Dee Dee Myers,"later continued hosting with a variety of co-hosts. The show covered various political topics and provided a platform for lively debates among guests with diverse viewpoints. Myers' experience as a former White House Press Secretary allowed her to bring insightful analysis and a unique perspective to the show. ""Equal Time"" was well-received by audiences and helped solidify Myers' reputation as a respected political commentator. Her time on the show further established her as an influential figure in political media and a trusted source of information on current events.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Jorge Posada,"Posada was known for his exceptional catching skills and powerful hitting at the plate. He was signed by the New York Yankees as an amateur free agent in 1990 and made his major league debut in 1995. Throughout his career with the Yankees, Posada was a key member of four World Series championship teams. He was also selected for five All-Star Games and won five Silver Slugger Awards. Posada retired in 2011 with a .273 career batting average and 275 home runs, solidifying his place as one of the greatest catchers in Yankees history.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Gravitational potential,"point mass. This concept is known as the shell theorem in physics, and it plays a crucial role in understanding gravitational potential. On the other hand, for a non-spherically symmetric mass distribution, the gravitational potential can vary significantly depending on the shape and density of the mass. Whether studying celestial bodies or designing spacecraft trajectories, understanding gravitational potential is essential for predicting the behavior of objects under the influence of gravity.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Ellsworth Air Force Base,"Wing at Dyess Air Force Base in Texas). The 28 BW consists of three groups: the 28th Operations Group, the 28th Maintenance Group, and the 28th Mission Support Group. Ellsworth Air Force Base is located near Rapid City, South Dakota, and has a long history dating back to its establishment in 1942. The base plays a crucial role in the nation's defense strategy, providing combat-ready B-1 bombers and supporting a variety of missions worldwide. Additionally, Ellsworth AFB is home to the South Dakota Air and Space Museum, showcasing the base",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Benzoic acid,"This reaction is typically more likely to occur under high temperature and light conditions. While the levels of benzene formed are generally low and pose minimal risk to human health, regulations have been put in place to limit the potential formation of benzene in beverages. Manufacturers are advised to monitor and control the levels of benzoic acid and ascorbic acid used in their products to ensure consumer safety. Additionally, alternative preservatives are often explored to prevent the formation of benzene in soft drinks containing benzoic acid.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Assignment problem,"The assignment problem can be solved by presenting it as a linear program. For convenience, we will present the maximization problem. Each edge (""i"", ""j""), where ""i"" is the row number and ""j"" is the column number in the cost matrix, represents a possible assignment. The goal is to maximize the total assignment value while respecting constraints, such as each row and column only being assigned once. Various algorithms, such as the Hungarian algorithm or the auction algorithm, can be used to efficiently solve the assignment problem in practice.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Universal life insurance,"This trend began to shift after the financial crisis, as insurance companies faced increasing pressure to provide better value for policyholders. Today, Universal Life Insurance policies offer more flexibility and options, allowing for adjustable premiums and death benefits. Policyholders can also build cash value over time, providing potential supplemental income or financial security for loved ones. Universal Life Insurance remains a popular choice for individuals looking for long-term coverage with the potential for growth and flexibility.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Agnes of Courtenay,"Agnes of Courtenay, daughter of Joscelin I, played a significant role in the history of the Crusader states. She was twice married, first to King Amalric I of Jerusalem and then to Reynald of Châtillon. Agnes was known for her strong character and political influence during a turbulent period in the region. Despite facing challenges and threats from various factions, she managed to maintain stability and power, earning her a place in the annals of medieval history as a formidable and respected figure in the Crusades.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
British Rail Class 24,"The diesel engine powered another off-the-shelf product, the British Thomson-Houston (BTH) RTB15656 main generator which, in the class 24, was a key component of its powertrain system. This generator was capable of producing 650 volts of electricity, providing the necessary power to drive the locomotive's traction motors. Additionally, the class 24 utilized a hydraulic transmission system to transfer power from the engine to the wheels, allowing for efficient operation and smooth acceleration. These features combined to make the British Rail Class 24 a reliable and versatile locomotive in service throughout the United",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
"Paxton, Illinois","in the opening of PBL High School in the 1950s. The town of Paxton, Illinois, has a rich history dating back to its founding in the early 1850s. It was originally named Prairie City but changed to Paxton in honor of Sir Joseph Paxton, a noted English architect and horticulturist. Today, Paxton is a vibrant community known for its annual Chautauqua festival, historic downtown district, and charming small-town atmosphere. With a strong sense of community pride and a deep connection to its agricultural roots, Paxton continues to thrive as",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Senate Republican Conference,"Throughout the 1920s, when Republicans held the Senate majority, the conference met chiefly at the beginning of each session to make committee assignments; for the remainder of the session, it was often dormant. It wasn't until the 1950s that the Senate Republican Conference became a more active and influential entity within the party. Today, the conference serves as a forum for Senate Republicans to discuss policy positions, legislative strategy, and messaging. It plays a crucial role in shaping the priorities and agenda of the party in the Senate.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
"Wheeler, Texas"," was 1,019.2 people per square mile (392.8/km2). The racial makeup of the city was 85.48% White, 5.41% African American, 0.94% Native American, 0.07% Asian, 6.31% from other races, and 1.79% from two or more races. Wheeler is known for its annual events like the Old Settlers' Reunion, showcasing local talents and traditions. The city also boasts historical landmarks such as the Wheeler County Courthouse and Jail Museum, attracting visitors interested",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Pitts Special,"IO-360 powered Pitts Special biplane during the record-breaking flight. The Pitts Special, designed by aerobatic pilot Curtis Pitts in 1944, is known for its exceptional maneuverability and agility in aerobatic performances. With its high roll rate and impressive power-to-weight ratio, the Pitts Special is a popular choice among air show performers and aerobatic pilots around the world. Its distinctive design, with a short wingspan and large control surfaces, allows for extreme aerobatic maneuvers such as spins, loops, and rolls with ease and precision.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Kingston Flyer,"save the historic train service by launching a crowdfunding campaign to raise the necessary funds. With the support of local communities and railway enthusiasts, Barkley successfully acquired the Kingston Flyer in 2011. Under new ownership, the iconic steam train continues to operate, offering scenic rides through the stunning landscapes of New Zealand's South Island. The Kingston Flyer remains a beloved attraction for tourists and locals alike, preserving a piece of the country's rich railway history for future generations to enjoy.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Culture of Portugal,"Pires and Maria João Pires, and the conductor Joana Carneiro. Fado, a traditional Portuguese music genre, is another important aspect of the country's musical culture. With its heartfelt lyrics and soulful melodies, Fado has captured the hearts of both Portuguese and international audiences. Portugal is also known for its vibrant folk music traditions, with diverse styles reflecting the country's regional diversity. From the lively rhythms of the Minho region to the haunting melodies of the Alentejo, Portuguese music continues to evolve and thrive, showcasing the rich cultural heritage of this dynamic nation.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Molasses,"in the refining process of sugar cane to produce molasses. However, the ""unsulphured"" variety is processed without the addition of sulfur dioxide, resulting in a more natural and chemical-free product. This type of molasses is often preferred for its richer flavor and higher nutritional value, as it retains more vitamins and minerals. Additionally, unsulphured molasses is considered healthier for individuals with sensitivities to sulfites, which can cause allergic reactions in some people. Overall, the option of unsulphured molasses provides a healthier and more organic choice for consumers seeking a high-quality sweet",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Mercenary,"military contractors, also known as mercenaries, for government operations. Mercenaries are individuals who are hired to carry out military operations for financial gain, rather than being members of a nation's armed forces. They have a long history dating back to ancient times, where they were often employed by powerful rulers to fight in wars or conflicts. Today, mercenaries are still utilized by various governments and organizations around the world for a variety of tasks, ranging from security operations to combat missions.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Garbage (band),"  their sixth studio album, ""Strange Little Birds,"" in 2016, showcasing their signature blend of rock, electronic, and pop elements. Garbage continues to tour and release music, maintaining a dedicated fanbase and influencing generations of musicians. The band's unique sound and powerful lyrics have solidified their place in the alternative rock scene, making them a standout presence in music history.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Shiogama,"Miyagi Prefecture. Known for its bustling port and historic Shiogama Shrine, the town has a rich maritime heritage that dates back centuries. Shiogama is also famous for its delicious seafood, particularly its fresh oysters and seafood market. Its picturesque coastline and proximity to Matsushima, one of Japan's three most scenic views, has made Shiogama a popular destination for tourists seeking a taste of traditional Japanese culture and natural beauty. The town continues to thrive as a dynamic hub for fishing, tourism, and cultural exchange.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Authorization certificate,"The authorization certificate, on the other hand, is utilized to grant permissions and access rights to specific resources or services. It is typically issued by an administrator or server, specifying which actions the holder of the certificate is allowed to perform. This additional layer of security ensures that only authorized individuals can make use of certain functionalities within a system. By combining the PKC for identity verification and the authorization certificate for access control, organizations can maintain a more robust and secure authentication process.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
"Kitchener, Ontario"," the highlight of the city's Oktoberfest celebrations. Kitchener, Ontario is also home to a vibrant arts and music scene, with numerous galleries, theaters, and music venues scattered throughout the city. Its rich cultural heritage can be seen in the many museums and historical sites, showcasing the city's German roots. Additionally, Kitchener offers ample outdoor activities, with scenic parks and trails perfect for hiking, cycling, and picnicking. With its diverse range of attractions and events, Kitchener is a lively city that has something to offer for everyone.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Ninjutsu,"believe that ninjutsu originated from the samurai warrior class in feudal Japan, while others claim a connection to ancient Chinese martial arts. Despite the varied beliefs about its origins, ninjutsu is primarily characterized by its emphasis on stealth, espionage, and unconventional warfare tactics. Training in ninjutsu includes techniques such as espionage, disguise, escape, and various methods of combat, with an emphasis on adaptability and resourcefulness. Today, ninjutsu is practiced worldwide by martial artists seeking to preserve and pass down the traditional skills and techniques of the ancient ninja warriors.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Lawrence Barrett,"Booth and contributed numerous articles on theatrical topics to magazines and newspapers. Known for his powerful performances, Lawrence Barrett was considered one of the greatest American actors of his time. He had a long and successful career in both classical and contemporary roles, earning critical acclaim and admiration from audiences. Barrett was a prominent figure on the stage during the late 19th century, performing in some of the most renowned theaters across the United States. His legacy continues to be celebrated in the history of American theater.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Peng Dehuai,"He accepted the task and diligently carried out the investigation, ultimately uncovering some discrepancies in Peng's military record. This gave Mao the ammunition he needed to further discredit Peng and justify his removal from power. Despite Peng's significant contributions to the Chinese Communist Party and his role in the Long March, he was ultimately labeled a traitor and spent the remainder of his life under house arrest until his death in 1974. His legacy remains controversial, with many still debating his true intentions and loyalty to the Party.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
The General in His Labyrinth,"However, throughout the novel, he is mainly referred to as the General. The story follows the General's journey through exile, reflecting on his past victories and failures. García Márquez explores themes of power, loss, and solitude as the General navigates his final days. The novel delves into the psyche of a once great leader, now facing his inevitable demise. Through vivid imagery and captivating storytelling, García Márquez creates a poignant portrait of a man coming to terms with his mortality.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
"Lincoln County, Arkansas","or older. The median age was 34 years. For every 100 females there were 97.60 males. For every 100 females age 18 and over, there were 94.70 males. The median income for a household in the county was $29,645, and the median income for a family was $36,898. Males had a median income of $30,056 versus $21,269 for females. The per capita income for the county was $14,890. About 16.20% of families and 19.60% of the population",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
List of WWE Intercontinental Champions,"The Intercontinental Championship has a rich history, with legendary wrestlers such as Randy Savage, Bret Hart, and Shawn Michaels holding the title. The longest reigning Intercontinental Champion is Pedro Morales, who held the title for 619 days. Some of the most exciting matches in WWE history have been for the Intercontinental Championship, showcasing the talent and athleticism of the competitors. The title has been a stepping stone for many superstars on their way to becoming WWE Champion, solidifying its importance in the company's history.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
1980s in film," the older films. The 1980s marked a period of major innovation in the film industry, with the rise of iconic directors like Steven Spielberg and John Hughes. Blockbusters like E.T. the Extra-Terrestrial and Ghostbusters dominated the box office, while cult classics like The Breakfast Club and Ferris Bueller's Day Off gained popularity. The era also saw the emergence of groundbreaking special effects in films like Blade Runner and The Terminator, paving the way for the modern sci-fi genre. The 1980s truly shaped the landscape of cinema for years to come.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Culture of the United Kingdom," symbol of British culture. Alongside this, the UK is known for its diverse music scene, from iconic rock bands like The Beatles and Led Zeppelin to contemporary artists such as Adele and Stormzy. The country's rich literary history is also a significant aspect of its culture, with works from renowned authors like Shakespeare, Jane Austen, and Charles Dickens continuing to captivate readers worldwide. The United Kingdom's cultural heritage is a reflection of its complex history and influences from various traditions, making it a truly unique and dynamic place.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Gallipoli (1981 film),"The film, directed by Peter Weir, tells the story of two young Australian sprinters who enlist in the army during World War I and eventually find themselves fighting at the Battle of Gallipoli. Featuring outstanding performances by Mel Gibson and Mark Lee, ""Gallipoli"" was praised for its powerful portrayal of friendship, loyalty, and the brutal realities of war. The film's spectacular cinematography and emotional impact resonated with audiences worldwide, earning critical acclaim and multiple award nominations. ""Gallipoli"" continues to be regarded as a classic in Australian cinema and a poignant reminder of the sacrifices",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Lil Wyte,"but I've always had a way of making my complex lyrics seem so simple."" Born Patrick Lanshaw in Memphis, Tennessee, Lil Wyte gained recognition in the early 2000s as a member of the rap group Three 6 Mafia. He later embarked on a successful solo career, releasing several albums and mixtapes. Known for his energetic performances and raw, unapologetic lyrics, Lil Wyte continues to be a prominent figure in the Southern hip-hop scene.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Egham," the national average of 30.6%. The town of Egham is well-known for being the site of Royal Holloway, University of London, a prestigious university founded in 1879. Egham is also home to the historic Runnymede, where the Magna Carta was signed in 1215. The town has a rich history dating back to the Saxon era and offers a charming mix of historic landmarks and modern amenities for its residents and visitors to enjoy.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Collision detection,"great accuracy, allowing for accurate simulation of interactive physical systems. This method is commonly used in video games and computer graphics to ensure that objects interact realistically with each other. However, ""a priori"" methods can be computationally expensive and may not be suitable for real-time applications with large numbers of objects. As a result, many developers opt for ""a posteriori"" methods, which detect collisions after they have already occurred through techniques such as bounding volume hierarchies and spatial partitioning.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Plymouth Argyle F.C.," Football League system. Founded in 1886, Plymouth Argyle's home matches are played at Home Park, a stadium with a capacity of over 17,000 seats. The team's colors are green and white, and they are nicknamed ""The Pilgrims"". The club has a strong rivalry with nearby team Exeter City, with matches between the two clubs known as the Devon Derby. Plymouth Argyle has a rich history, with notable achievements including reaching the FA Cup semi-finals in 1984 and winning the Football League third division title in 2004.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
"Monett, Missouri"," it closed in 1936. Monett is also known for its strong agricultural industry, particularly dairy farming and poultry production. The town hosts an annual Monett Dairy Days festival, celebrating its agricultural roots. Additionally, Monett is home to several manufacturing companies, contributing to its reputation as a thriving industrial hub in Missouri. With a rich history and a strong sense of community, Monett continues to attract visitors and residents alike, drawn to its charming small-town atmosphere and diverse economic opportunities.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Drexel University," university, allowing students to alternate between periods of full-time study and full-time employment in their field of study. This hands-on approach to learning has led to Drexel being ranked among the top universities for offering a valuable education. With a focus on innovation and real-world experience, Drexel University continues to prepare students for successful careers in a variety of fields. In addition to its academic programs, the university is also known for its strong research initiatives and commitment to community service, making it a well-rounded institution for higher education.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Francis Gary Powers,"miles away from the intended landing site at Burbank Airport. Despite the crash, Francis Gary Powers survived with minor injuries. Powers, a former pilot in the United States Air Force and Central Intelligence Agency, is best known for being shot down over the Soviet Union in 1960 while flying a U-2 spy plane. The incident sparked an international crisis and strained relations between the US and the USSR during the Cold War. Powers was captured by Soviet authorities and later exchanged for a Soviet spy in a Cold War prisoner swap.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Dijkstra's algorithm,"Dijkstra's algorithm, formulated by computer scientist Edsger W. Dijkstra in 1956, is a graph search algorithm used to find the shortest path from a starting node to all other nodes in a weighted graph. For any implementation of the vertex set V, the running time is O((V + E) log V), where V represents the number of vertices and E represents the number of edges in the graph. Formula_11 and formula_12 denote the complexities of the ""decrease-key"" and ""extract-minimum"" operations in the priority queue data structure used by the algorithm,",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Dead key,"a dead key is instead pressed once to modify the next key that is input. This unique feature allows for the creation of accented characters, diacritics, and other special characters in various languages. By combining the dead key with a base letter key, users can easily access a wide range of symbols and characters without the need for additional key combinations. This functionality is particularly useful for multilingual typists and those who frequently need to input specialized characters in their writing.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Mindwarp,"the episode ""Mindwarp"" as the character Frax. Also appearing in ""Mindwarp"" is Brian Blessed, known for his booming voice and commanding presence, he portrays the warrior King Yrcanos. This installment of the ""Trial of a Time Lord"" arc follows the Doctor as he faces dark and morally ambiguous situations, testing the limits of his resolve and morality. With its twisted plot and complex themes, ""Mindwarp"" is a standout episode in the classic ""Doctor Who"" series.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Vijay Tendulkar," Tendulkar received the prestigious Padma Bhushan award for his contributions to Indian literature and theater. He continued to push boundaries with his bold and thought-provoking works, tackling taboo subjects with a unique perspective. Tendulkar's legacy lives on through his influential writing, which continues to inspire generations of artists and activists.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
AgustaWestland AW609," tests, the AW609 demonstrated its ability to safely transition from fixed-wing flight to helicopter mode in the event of an engine failure. These successful tests showcased the aircraft's versatility and high level of safety, reinforcing its reputation as a reliable and innovative aircraft in the tiltrotor category. The AW609's advanced design and performance capabilities make it a unique and valuable asset for various missions, including search and rescue operations, VIP transport, and commercial aviation.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Mastectomy,"Currently, there are several surgical approaches to mastectomy, and the type that a person decides to undergo (or whether she or he will decide instead to have a lumpectomy) depends on factors such as the size, location, and behavior of the tumor, as well as personal preference. Some of the different types of mastectomies include simple or total mastectomy, skin-sparing mastectomy, nipple-sparing mastectomy, and radical mastectomy. Each type has its own advantages and potential drawbacks, and it is important for individuals to discuss their options with a healthcare provider to determine the best",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Todd McFarlane,"home run ball. McFarlane later gifted the ball to Bonds, stating that it deserved to be with the athlete who achieved the remarkable feat. This generous act showcased McFarlane's admiration for Bonds and his love for collecting sports memorabilia. The purchase highlighted McFarlane's passion for preserving significant moments in sports history and his willingness to contribute to the world of sports collectibles.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Alkylation,"For example, in the Fischer esterification reaction, an alcohol reacts with a carboxylic acid to form an ester. Alkylation can also occur in the presence of alkene or alkyne compounds, resulting in the addition of an alkyl group. Additionally, alkylation can take place in aromatic compounds, leading to the formation of alkyl aromatic compounds. Overall, alkylation is a versatile chemical reaction that plays a crucial role in organic synthesis processes.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
European Hockey League,"away matches, the top teams advanced to the knockout stage. The inaugural champions were HC Dynamo Moscow. Over the years, the league expanded to include teams from various European countries, showcasing top-level talent and providing fierce competition. The European Hockey League has since evolved to become a prestigious tournament in the hockey world, attracting a large following of fans and media coverage. With its competitive nature and high-quality gameplay, the league continues to thrive as one of the premier hockey competitions in Europe.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Blood (video game)," future titles, including the 'Blood' franchise, to GT Interactive. The game 'Blood' was released in 1997, developed by Monolith Productions. It is a first-person shooter game set in a dark and gritty universe where players take on the role of Caleb, a vengeful gunslinger seeking to defeat a cult of dark god worshippers. Known for its atmospheric levels, gory combat, and dark humor, 'Blood' received critical acclaim and has since gained a cult following among fans of classic shooters.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Changsha,"Changsha's strategic location along the Xiang River has allowed it to become a vital economic center in China. The city's economy is fueled by industries such as machinery manufacturing, electronics, and food processing. Changsha is also known for its rich history, with landmarks like the Yuelu Academy and the Mawangdui Han Tombs attracting tourists from around the world. In addition, the city is home to several universities, making it a hub for education and research. Changsha continues to grow and develop, establishing itself as a dynamic and diverse metropolis in modern China.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Swona,"The island was the site of many shipwrecks caused by the strong currents in the Pentland Firth. In 1931, a 6,000 ton German cargo ship named 'S/S Frankenwald' ran aground on Swona, leading to a dramatic rescue operation. The crew was safely evacuated, but the ship remained stranded on the island for several years before eventually breaking apart and sinking into the sea. Today, Swona is a deserted and uninhabited island, serving as a reminder of the treacherous waters surrounding it.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
"Reading, Berkshire"," recently shown strong performances in various competitions. The team was founded in 2003 and has since become a popular fixture in the local sports scene. The Rockets play their home games at Rivermead Leisure Complex, attracting a dedicated fan base. With a commitment to promoting basketball at all levels, the team also offers coaching clinics and youth programs. The town of Reading is proud to support their home team and looks forward to continued success in the future.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Florida Street,"Building, with its intricate facade, and the elegant Galería Güemes, known for its stunning architecture and historical significance. Florida Street itself is a bustling pedestrian walkway lined with shops, cafes, and vendors, making it a popular destination for tourists and locals alike. The street is also famous for its street performers, creating a vibrant atmosphere that captures the essence of Buenos Aires' rich cultural heritage. Be sure to visit Florida Street for a taste of the city's vibrant energy and history.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Jim Jones,"The hire was an attempt to shift focus from allegations of abuse and manipulation within the People's Temple. Despite Lane and Freed's efforts, the investigation continued, eventually leading to the tragic events of November 18, 1978. On that day, Jones orchestrated a mass murder-suicide in Jonestown, Guyana, resulting in the deaths of over 900 of his followers. This act solidified Jones' reputation as a cult leader and underscored the dangerous consequences of unchecked power and influence. The Jonestown massacre remains one of the largest single loss of American civilian lives in a non-n",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
List of satirists and satires," Also included are notable works and contributions to the field of satire. The list features renowned satirists such as Jonathan Swift, Mark Twain, Charlie Chaplin, George Orwell, and more. These individuals have used their wit and humor to shed light on societal issues, sparking conversations and provoking thought. From printed publications to films and television shows, their influence can be seen across various mediums. Satire continues to play a vital role in challenging norms and voicing dissent, making these individuals an integral part of the satire genre.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Toxic Audio,"Writing in the ""New York Times"", Lawrence Van Gelder complimented and criticised the group: ""The voices of the five versatile vocalists in Toxic Audio blend seamlessly together, creating a unique a cappella sound that is both captivating and innovative. However, some critics argue that their arrangements can be overly complicated, making it challenging for audiences to fully appreciate their talent. Despite this, Toxic Audio has garnered a loyal following and continues to push the boundaries of vocal music with their dynamic performances and infectious energy on stage.""",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
John M. Clayton,"was a U.S. Senator. John M. Clayton went on to study law and became a successful attorney in Delaware. He served as a U.S. Senator and later as the Secretary of State under President Zachary Taylor. Clayton was known for his diplomatic skills and played a crucial role in negotiating several important treaties, including the Clayton-Bulwer Treaty. He was a key figure in American politics during the mid-19th century and is remembered for his contributions to foreign policy and diplomacy.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Space Runaway Ideon," an ancient alien civilization. Despite warnings of danger, the archaeologists unwittingly activated the legendary robot, Ideon, which held the power to destroy whole worlds. Thus begins a saga of epic battles and moral dilemmas as the crew of the spaceship Solo Ship, along with the enigmatic Ideon, face off against various alien races in a fight for survival. This influential anime series is known for its complex characters, philosophical themes, and groundbreaking animation for its time.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
"Uhrichsville, Ohio","The per capita income for Uhrichsville was $15,220. About 17.7% of families and 21.5% of the population were below the poverty line, including 37.5% of those under age 18 and 5.4% of those age 65 or over. The city's economy is primarily driven by manufacturing industries, with a focus on steel production and fabrication. Uhrichsville is also known for its rich history and cultural heritage, as well as its scenic beauty and outdoor recreational opportunities.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
From Here to Eternity,"The film is directed by Fred Zinnemann and features a stellar cast including Burt Lancaster, Montgomery Clift, Deborah Kerr, Frank Sinatra, and Donna Reed. Set in Hawaii in the months leading up to the attack on Pearl Harbor, the movie explores themes of love, loyalty, and sacrifice among U.S. Army soldiers stationed at Schofield Barracks. The iconic beach scene between Lancaster and Kerr remains one of the most memorable moments in cinematic history. ""From Here to Eternity"" went on to win eight Academy Awards, including Best Picture.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
"Iwamuro, Niigata","The sulphurous waters in Iwamuro rise from depths of up to 1,200 meters. They have an average surface temperature of 24.3 °C and are highly saturated in mineral salts. Iwamuro lies on a volcanic belt known for its therapeutic hot springs, making it a popular destination for those seeking relaxation and healing properties. The town is also known for its traditional Japanese architecture and picturesque landscape, attracting visitors to immerse themselves in its serene atmosphere. Whether to soothe the body or simply enjoy the tranquil surroundings, Iwamuro offers a unique and rejuvenating experience",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Gordon Greenidge,"Test match of the series and followed it up with another double century, scoring 223 in the fourth Test. His impressive performance played a crucial role in West Indies' dominant victory over England, establishing his reputation as one of the most formidable opening batsmen of his time. Greenidge's aggressive style of batting and ability to score big runs consistently made him a key player in the West Indies team during their period of cricketing dominance in the 1980s.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
TIGR,"to the underground resistance movement against Austro-Hungarian rule, engaging in pamphleteering, protests, and other activities aimed at promoting Slavic nationalism and opposing imperial oppression. Despite facing widespread repression and surveillance, TIGR managed to build a network of supporters and sympathizers across the region, laying the groundwork for future anti-fascist movements during World War II. The organization's legacy continues to be celebrated in Slovenia and Croatia as a symbol of resistance against authoritarianism and foreign occupation.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Fad Gadget,"""Gag"" and released in 1984. Fad Gadget, the stage name for electronic musician Frank Tovey, continued to push musical boundaries with this album, incorporating elements of industrial and synthpop. Despite not achieving the same commercial success as its predecessor, ""Gag"" is considered a cult classic among fans. The album showcased Tovey's unique blend of dark lyrics and experimental soundscapes. Fad Gadget's influence can be heard in the work of numerous electronic musicians that followed, solidifying his place in music history as a pioneer of the genre.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
Flight control surfaces," the rudder helps the aircraft to yaw, or turn left or right. Along with the rudder, aircraft also have other flight control surfaces such as ailerons on the wings and elevators on the horizontal stabilizer. These control surfaces work together to help the pilot control the aircraft's pitch, roll, and yaw movements, ensuring safe and precise flight operations. Flight control surfaces play a crucial role in maneuvering an aircraft in the air and are essential for maintaining stability and control throughout the flight.",Ai,Wikipedia,English,Continue,gpt-3.5-turbo-0125,0
