title,text,write_by,domain,language,method,LLM_model,label
Peter Markham Scott,"Il est également connu pour avoir donné le nom scientifique de ""Nessiteras rhombopteryx"" (basé sur une photographie sous-marine floue d'une nageoire) au monstre du Loch Ness; ce nom vient du grec ""nessiteras"" signifiant ""monstre"" et ""rhombopteryx"" signifiant ""nageoire en losange"".",Ai,Wikipedia,French,Continue,gemini-pro,0
Naucalpan de Juárez,"Naucalpan atteint la catégorie de ville en 1957. La même année commence la construction du complexe résidentiel Ciudad Satélite, sur les terres de Rancho La Herradura, accordé par l’ex-président Miguel Alemán. Le politicien garde une propriété au sein du projet, autour de laquelle la résidence présidentielle de Los Pinos a été construite.",Ai,Wikipedia,French,Continue,gemini-pro,0
Château de Lucey,"Le château de Lucey fut gravement mutilé à la Révolution qui le découronna de ses deux tours et le ruina en partie. Les parties hautes de la construction furent abattues et le bâtiment transformé en exploitation agricole. Partiellement restauré en 1880 par deux membres de la Société archéologique de Touraine auxquels les héritiers de l’ancienne famille seigneuriale l’avaient cédé, le château de Lucey est aujourd’hui la propriété de leurs descendants. Il conserve trois étages, bâtis en appareil régulier de pierre de taille à bossages et séparés par des cordons de billettes.",Ai,Wikipedia,French,Continue,gemini-pro,0
Athies (Somme),"L'occupation des sols de la commune, telle qu'elle ressort de la base de données européenne d’occupation biophysique des sols Corine Land Cover, est marquée par la prédominance des terres arables (88,2 % en 2018), une proportion identique à celle de 1990 (88,1 %). La commune présente également une petite zone de forêts (5,3 %), située au nord-est du territoire. Les zones urbanisées (5,2 %) sont réparties sur l'ensemble de la commune, avec une concentration autour du bourg. Les prairies (1,2 %) occupent une faible partie du territoire, principalement en bordure des cours d'eau.",Ai,Wikipedia,French,Continue,gemini-pro,0
Babe Ruth,"Dunn propose d'échanger Ruth aux Philadelphia Athletics le 26 décembre 1919. Il propose à Connie Mack le trio Babe Ruth, Ernie Shore et Ben Egan pour 10 000 dollars. Mack décline l'offre. Les Reds de Cincinnati font alors une offre pour acquérir Ruth, mais Dunn refuse car il considère que celui-ci est indispensable à son équipe.",Ai,Wikipedia,French,Continue,gemini-pro,0
Équipe des îles Féroé de football,"Au cours du 12 octobre 2021, les joueurs féroïens obtinrent un match nul 1 à 1 contre l'Autriche, après avoir mené au score grâce à un but de Bogi Løkin, fils d'un joueur du HB Tórshavn, club féroïen le plus titré.",Ai,Wikipedia,French,Continue,gemini-pro,0
Corrida,"Le monde du matador comprend aussi beaucoup d'idées reçues et de superstitions. Le taureau foncerait sur ce qui est rouge, ce qui expliquerait la couleur de la ""muleta"". En fait, le taureau ne distingue pas les couleurs, il charge sur le mouvement. Autre idée reçue : le taureau doit être tué pour être brave. En réalité, le combat peut se terminer sans mise à mort si l'animal fait preuve de bravoure et de noblesse.",Ai,Wikipedia,French,Continue,gemini-pro,0
Cadmium (maladie professionnelle),"Certaines sources de phosphates utilisés pour les engrais contiennent du cadmium dans des proportions allant jusqu'à 100 mg / kg, ce qui peut conduire à une augmentation de la teneur en cadmium dans le sol. L'application répétée de ces engrais sur des sols acides peut entraîner une accumulation de cadmium dans la plante, ce qui peut avoir des effets néfastes sur la santé humaine et animale.",Ai,Wikipedia,French,Continue,gemini-pro,0
Consentement en droit civil français,"L’article 1133 définit l'erreur sur les qualités essentielles de la prestation. Il dispose, dans son alinéa 1, que ""les qualités essentielles de la prestation sont celles qui ont été expressément ou tacitement convenues comme déterminantes pour le consentement des parties"". Il s'agit donc des qualités qui sont considérées comme essentielles par les parties au moment de la conclusion du contrat. Elles peuvent être objectives (par exemple, la nature de la prestation) ou subjectives (par exemple, les qualités attendues par l'une des parties). Si une erreur porte sur une qualité essentielle de la prestation, le consentement est vicié et le contrat peut être annulé.",Ai,Wikipedia,French,Continue,gemini-pro,0
Sirius,"Sirius A, l'étoile visible à l'œil nu est une étoile blanche de la séquence principale, de type spectral A0 ou A1, dont la masse est environ 2,02 fois celle du Soleil et dont le rayon est environ 1,711 fois celui du Soleil. Sa luminosité est environ 20 fois celle du Soleil et sa température de surface est d'environ 9 940 K.",Ai,Wikipedia,French,Continue,gemini-pro,0
Rennsteig,"Le Rennsteig est un sentier de grande randonnée pédestre, long d'environ 170 kilomètres, qui suit les sommets le long de la crête principale des montagnes de Thuringe en Allemagne. C'est l'un des sentiers de grande randonnée les plus populaires d'Allemagne, attirant chaque année des milliers de randonneurs. Le sentier offre des vues panoramiques sur les forêts, les prairies et les montagnes de la région.",Ai,Wikipedia,French,Continue,gemini-pro,0
Imprimante à sublimation,"Le ruban encreur, très fin, comporte des séquences de quatre zones, chacune aux dimensions du papier photo utilisé : trois zones de couleur (jaune, magenta, cyan) et un vernis protecteur (pour préserver la photo des UV, de l'humidité et des rayures). L'imprimante dépose chaque point d'encre de la zone de couleur active sur le papier pour former les trois couleurs primaires. Ces points sont transparents, permettant les superpositions pour reproduire la gamme complète des couleurs. Le vernis est appliqué par la suite pour protéger l'impression. Ce procédé permet d'obtenir des impressions aux couleurs vives et durables, idéales pour les photos et les œuvres d'art.",Ai,Wikipedia,French,Continue,gemini-pro,0
Échirolles,"Elle compte également trois collèges (le collège Jean Vilar, le collège Louis Lumière et le collège Pablo Picasso) ainsi que deux lycées (le lycée Marie Curie et le lycée professionnel Thomas Edison). Le conservatoire de musique, labellisée Conservatoire à rayonnement communal, propose un enseignement de la musique, de la danse et de l'art dramatique. Échirolles dispose également d'une médiathèque, d'une ludothèque et d'un centre d'animation.",Ai,Wikipedia,French,Continue,gemini-pro,0
La Belle et le Clochard,"Mark I. Pinsky, citant Susan Lochrie Graham, fait un parallèle entre les actions de Clochard et l'œuvre salvatrice de Jésus-Christ. Clochard protège les pauvres, les libère des cachots, les sauve, mais à la différence de Jésus, il le fait sans miracles.",Ai,Wikipedia,French,Continue,gemini-pro,0
1er régiment étranger,"En 1881, le RE est engagé au Maroc (combats de Chellaha du 28 avril) et dans le Sud Oranais (combat de Chott Tigri le 12 mai où affrontent 400 légionnaires et 6 goums indigènes environ 3 000 Touaregs et des habitants des oasis). Le Étranger combat dès 1900 lors de la bataille des monts des Oulad-Yahia puis contre les bandes du Bou-Amama (en).",Ai,Wikipedia,French,Continue,gemini-pro,0
Armée polonaise de l'Ouest,"Après la défaite et l’occupation germano-soviétique de la Pologne dès et en vertu de l'accord conclu le entre les états-majors polonais et français, une première armée polonaise indépendante fut créée en France le 1er juin 1940. Cette force fut constituée d'unités polonaises qui avaient participé à la campagne de France, ainsi que de volontaires polonais réfugiés en France. L'armée polonaise de l'Ouest fut placée sous le commandement du général Władysław Sikorski, qui avait été nommé Premier ministre du gouvernement polonais en exil.",Ai,Wikipedia,French,Continue,gemini-pro,0
Inspection du travail,"La réforme est initiée par le Ministre du Travail Michel Sapin et vise à développer des méthodes plus formalisées et automatisées de contrôle. Elle s'appuie sur les technologies de l'information et de la communication (TIC) et sur la mise en place d'outils de contrôle à distance. La réforme vise également à renforcer la collaboration entre les inspecteurs du travail et les autres acteurs de la prévention des risques professionnels, tels que les médecins du travail et les services de santé au travail.",Ai,Wikipedia,French,Continue,gemini-pro,0
Han'er,"Il existe deux méthodes pour étudier la langue Han'er : la comparaison entre la traduction littérale avec le mongol original, et l'analyse des livres de style informel. Cette dernière méthode est plus accessible, car les livres informels sont plus proches de la langue parlée, mais elle est aussi moins précise, car les textes sont souvent abrégés et simplifiés.",Ai,Wikipedia,French,Continue,gemini-pro,0
La Ferté Macé,"La Ferté-Macé est située dans une région de tradition rurale et agricole, bien que la ville fut un grand centre industriel pendant le XIXe siècle. Se trouvant dans le bocage normand, c'est-à-dire une région riche en prairies et en haies, la ville est entourée de nombreuses fermes et exploitations agricoles. L'élevage bovin et la production laitière sont les principales activités agricoles de la région.",Ai,Wikipedia,French,Continue,gemini-pro,0
Cannabis médical,"Dans l'histoire moderne, la molécule de THC a été isolée en 1964 par Raphael Mechoulam et Yechiel Gaoni de l'institut Weizmann de Rehovot, en Israël. La médecine reconnaît depuis 1999 la prescription thérapeutique du chanvre pour couvrir le soin. Depuis, ses propriétés sont étudiées intensivement et des dizaines de cannabinoïdes ont été identifiés.",Ai,Wikipedia,French,Continue,gemini-pro,0
Judy Blume,"Judy Blume a été un des premiers auteurs à écrire des romans pour adolescents qui abordaient des sujets aussi sensibles que le racisme (""Iggie’s House""), la menstruation (""Dieu, tu es""), le sexe avant le mariage (""De cinq à sept"") ou l'homosexualité (""Pour toujours""). Ses ouvrages ont connu un grand succès commercial et ont été traduits en une trentaine de langues.",Ai,Wikipedia,French,Continue,gemini-pro,0
Problème du sac à dos,"Il existe d'autres algorithmes d'approximation pour le problème de sac à dos permettant d'avoir une solution garantie à une distance ou à un rapport de la qualité de solution optimale. C’est-à-dire que la solution trouvée est telle qu’elle est au plus à un facteur constant de la solution optimale. Parmi ces algorithmes, on peut citer : Algorithme glouton (greed) Algorithme de tri et recherche dichotomique (binary search) Algorithme d'approximation probabiliste (randomized approximation)",Ai,Wikipedia,French,Continue,gemini-pro,0
Parc La Fontaine,"La ville de Montréal loue une partie de la ferme Logan pour créer un parc, qu'on inaugure en 1874 sous le nom de ""parc Logan"". Les premiers grands travaux d'embellissement et d'aménagement sont entrepris en 1885 sous la direction de l'architecte Frederick Todd, auquel succède en 1889 l'architecte canadien d'origine écossaise James Hutchison. Ce dernier conçoit notamment l'étang central, les kiosques de musique, le pavillon du lac et les serres.",Ai,Wikipedia,French,Continue,gemini-pro,0
Mode d'opération (cryptographie),"Les deux derniers blocs sont échangés et combinés en partie, ce qui nécessitera de les obtenir tous les deux pour en déchiffrer un. CTS n'est pas un mode de chiffrement par bloc.",Ai,Wikipedia,French,Continue,gemini-pro,0
Thouars-sur-Garonne,"L'occupation des sols de la commune, telle qu'elle ressort de la base de données européenne d’occupation biophysique des sols Corine Land Cover (CLC), est marquée par l'importance des territoires agricoles (79,3 % en 2018), néanmoins en diminution par rapport à 1990 (84,4 %). La répartition détaillée en 2018 est la suivante : terres arables (66,4 %), zones agricoles hétérogènes (9,6 %), prairies (3,3 %). Les zones urbanisées représentent 7,1 % de la surface communale, en augmentation comparée à 1990 (4,6 %). Les espaces verts artificialisés, non agricoles, couvrent 4,4 % du territoire (1,8 % en 1990). Les forêts occupent 6,4 % de la commune, une proportion identique à celle de 1990. Enfin, les milieux aquatiques et humides couvrent 2,9 % de la commune, en augmentation comparée à 1990 (2,5 %).",Ai,Wikipedia,French,Continue,gemini-pro,0
Campus Pierre-et-Marie-Curie (Jussieu),"Le campus Pierre-et-Marie-Curie (Jussieu), de sa création à 2019 campus de Jussieu, situé dans le quartier Saint-Victor du 5e arrondissement de Paris, est un ensemble de bâtiments universitaires construit sur le site de l'ancienne gare de la Rapée-Bercy. Le campus a été conçu par les architectes Édouard Albert, Jean Fayeton et Paul Viard. La construction a débuté en 1957 et s'est achevée en 1969. Le campus a été inauguré le 11 avril 1971 par le président de la République Georges Pompidou.",Ai,Wikipedia,French,Continue,gemini-pro,0
David Pajo,"David Pajo est principalement connu pour être le guitariste du groupe Slint (principal groupe précurseur du post-rock au début des années 90) mais il fut aussi membre de Tortoise de 1996 à 1998 (il apparaît sur le troisième album du groupe TNT). Il a par ailleurs collaboré avec Stereolab, Will Oldham, Chavez et Tortoise. Il joue actuellement avec Aerial M, et tourne régulièrement avec son ancien groupe Slint.",Ai,Wikipedia,French,Continue,gemini-pro,0
Musée de Grenoble,"Début 1799, tout en s'occupant de la collecte des œuvres d'art de l'Isère, Jay fait une demande de souscription publique afin d'acheter tableaux et dessins. La ville donne 2 000 francs et le département 6 000. C'est grâce à cette générosité que le musée peut, en 1800, acheter cinq tableaux, dont un Rubens et un Puget.",Ai,Wikipedia,French,Continue,gemini-pro,0
Vouziers,"La gare ferroviaire est fermée depuis 1969, néanmoins, la ligne d'Amagne-Lucquy - Challerange est resté ouverte au trafic fret pour la desserte des silos de Champagne Céréales notamment jusqu'en 2019. La ligne a été rouverte en 2020 pour le transport de marchandises vers la base militaire de Suippes.",Ai,Wikipedia,French,Continue,gemini-pro,0
Louis Michel Antoine Sahuc,"Louis-Michel-Antoine Sahuc né le 22 février 1755 à Mello (Île-de-France) et mort le 12 novembre 1813 à Francfort-sur-le-Main (Grand-duché de Francfort), est un général et homme politique français de la Révolution et de l’Empire. Il s'engage dans l'armée comme soldat en 1774 et participe à la guerre d'indépendance américaine.",Ai,Wikipedia,French,Continue,gemini-pro,0
Féronie,"Un temple lui est dédié sur le Champ de Mars à Rome, dans l'actuel aire archéologique du Largo di Torre Argentina. Il fut probablement à l'origine lui même dédié à la déesse Tellus ou à un héros éponyme, avant que ne s'y installe le culte de Féronie. Ce temple servait de siège à un collège de prêtres, les Féroniens, qui avaient en charge d'éviter les guerres ou de rétablir la paix. Il s'y déroulait une fête annuelle en l'honneur de la déesse, la Feronia, le 15 décembre.",Ai,Wikipedia,French,Continue,gemini-pro,0
Cacao,"Le cacao est la poudre obtenue après broyage de l'amande des fèves de cacao fermentées et torréfiées produites par le cacaoyer. En fait, la valeur « poudre de cacao » n'est qu'une acception du terme ""cacao"" parmi d'autres, c'est le produit de la transformation industrielle des fèves de cacao, qui sont issues du cacaoyer, un arbre connu botaniquement sous le nom de Theobroma cacao L., et dont les fruits sont des cabosses de grande taille, pouvant atteindre jusqu'à 30 cm de long.",Ai,Wikipedia,French,Continue,gemini-pro,0
Groupe d'intervention de la Gendarmerie nationale,"Unité de référence de la Gendarmerie dans les domaines de l'« intervention spécialisée », de l'observation-recherche et de la sécurité-protection, le GIGN en élabore les doctrines avant d'en être le principal animateur et utilisateur. Il diffuse son savoir-faire en France et à l'étranger et représente la Gendarmerie au sein de nombreux organismes internationaux.",Ai,Wikipedia,French,Continue,gemini-pro,0
Théories Gaïa,"L'argument avancé est que ces organismes symbiotiques, incapables de survivre séparément l'un de l'autre, loin de leur climat et de leurs conditions locales, forment un organisme unique et indivisible. Lovelock soutient que la Terre est un système auto- régulateur complexe, dans lequel les organismes vivants, y compris les humains, interagissent avec leur environnement physique pour maintenir des conditions favorables à la vie.",Ai,Wikipedia,French,Continue,gemini-pro,0
Abstract Window Toolkit,"Abstract Window Toolkit (AWT) est une bibliothèque graphique pour Java, faisant partie de Java Foundation Classes (JFC). Cette bibliothèque a été introduite dès les premières versions de Java et permet de créer des interfaces utilisateur graphiques pour les applications Java. AWT fournit un ensemble de composants graphiques de base tels que des boutons, des cases à cocher, des listes déroulantes et des zones de texte. Ces composants peuvent être utilisés pour créer des interfaces utilisateur simples et complexes. AWT est basé sur le système de fenêtrage natif de la plateforme sur laquelle l'application Java est exécutée.",Ai,Wikipedia,French,Continue,gemini-pro,0
Vaujany,"Nous n'avons pas, à Vaujany, trouvé de trace (pierres tombales, outils, instruments de chasse) des premières incursions humaines dans les Alpes, datées de 200 000 ans av. J.-C., mais on peut supposer qu'elles ont existé. La plus ancienne preuve de l'habitation humaine sur la commune remonte au Néolithique, vers 5 000 à 3 000 av. J.-C., et se présente sous la forme de silex taillés trouvés sur le plateau d'Emparis.",Ai,Wikipedia,French,Continue,gemini-pro,0
Hémochromatose de type 1,"Quand une hémochromatose est diagnostiquée chez un patient, un bilan martial (dosage du fer sérique, de la transferrine et de la ferritine) est proposé chez les apparentés au premier degré (parents, frères, sœurs et enfants). En cas d'hyperferritinémie ou d'augmentation de la saturation de la transferrine, une recherche de mutation C282Y du gène HFE est effectuée.",Ai,Wikipedia,French,Continue,gemini-pro,0
Parc national des Lacs-Waterton,"Le village connut aussi un fort développement et en 1931 il possédait la plupart des infrastructures modernes de l'époque : un garage, un terrain de golf, un terrain de tennis, une école, une église, une bibliothèque et une station-service. Le village s'étendait alors le long de la berge du lac Waterton et comptait environ 200 habitants.",Ai,Wikipedia,French,Continue,gemini-pro,0
Wulverdinghe,"L'occupation des sols de la commune, telle qu'elle ressort de la base de données européenne d’occupation biophysique des sols Corine Land Cover (CLC), est marquée par l'importance des territoires agricoles (91,4 % en 2018), néanmoins en diminution par rapport à 1990 (94,2 %). La répartition détaillée en 2018 est la suivante : terres arables (51,8 %), prairies (28,3 %), zones agricoles hétérogènes (11,3 %). Les autres milieux naturels représentent 8,6 % de la superficie communale. On trouve principalement des zones humides (8,6 %).",Ai,Wikipedia,French,Continue,gemini-pro,0
Alexandre de Phères,"D’après Démosthène et Diodore de Sicile, le tyran thessalien Alexandre de Phères mena des opérations de piraterie dans les Cyclades vers -362--360. Ses navires se seraient emparés de quelques-unes. Ces exactions amenèrent les Athéniens à lui déclarer la guerre. L'amiral athénien Timothée fut envoyé en campagne contre lui.",Ai,Wikipedia,French,Continue,gemini-pro,0
Transport ferroviaire en Finlande,"La construction du réseau s'est poursuivie avec l'ouverture de la liaison Helsinki - Hämeenlinna - Toijala - Tampere le 1er octobre 1876 et de la ligne Turku - Toijala en 1878. Ces lignes ont été suivies par l'ouverture de la ligne Riihimäki - Saint-Pétersbourg en 1870, ce qui a permis de relier la Finlande au reste de l'Empire russe.",Ai,Wikipedia,French,Continue,gemini-pro,0
Ferromagnétisme,"Lorsque l'on applique un champ magnétique externe sur un matériau ferromagnétique, les moments magnétiques s'orientent dans la même direction que le champ. Par la suite, même lorsque le champ est supprimé, une partie de l'alignement est conservée : le matériau devient aimanté. Ce phénomène est appelé hystérésis magnétique.",Ai,Wikipedia,French,Continue,gemini-pro,0
WrestleMania X-Seven,"Lors de l'épisode de du , ""Kane"" bat ""Edge"" en match simple. À la fin du match, les ""Dudley Boyz"" attaquent ""Kane"", tandis que Christian pousse l'""Undertaker"" vers ""Kane"", ce dernier passe à travers la table des commentateurs. Le lendemain, la WWE annonce que ""Kane"" affrontera l'""Undertaker"" lors de WrestleMania X-Seven.",Ai,Wikipedia,French,Continue,gemini-pro,0
Protagonistes de la guerre israélo-arabe de 1948,"En Jordanie, quelques jours avant le vote à l’ONU sur le plan de partition, lors d’une rencontre secrète entre Golda Meir et le roi Abdallah organisée dans une centrale électrique juive, Golda Meir tenta de convaincre ce dernier de rester neutre dans le conflit. Cependant, les Jordaniens refusèrent de rester neutres et entrèrent en guerre contre Israël le 15 mai 1948.",Ai,Wikipedia,French,Continue,gemini-pro,0
"Cyrille Jean Joseph Lavolvène, dit Chevalier de la Volvène","Adjudant-général du Bas-Maine sous le commandement de Claude-Augustin Tercier, il organisa le soulèvement de 1798; il se trouvait à cette époque dans le secteur de Saint-Jean-sur-Erve; il fut blessé à la cuisse au cours des combats et fait prisonnier à Antrain par les troupes républicaines dirigées par le général Hatry. L'adjudant-général Lavolvène fut condamné à mort par la commission militaire siégeant à Laval et fusillé le 23 mars 1798.",Ai,Wikipedia,French,Continue,gemini-pro,0
Économie du Venezuela,"Les annonces du président Chavez au début de concernant la re-nationalisation des compagnies de télécommunications et d'électricité (privatisés depuis environ une décennie), la fin de l'indépendance de la banque centrale et la mise sous tutelle gouvernementale du commerce extérieur de devises ont entraîné une détérioration de la situation économique. Les réserves de changes ont fondu et le bolivar s'est déprécié rapidement. L'inflation a atteint des niveaux records et le chômage a augmenté.",Ai,Wikipedia,French,Continue,gemini-pro,0
Châteauneuf-du-Faou,"Au début du , la construction du canal de Nantes à Brest, commencée en 1806 et achevée en 1836, qui emprunte localement le cours de l'Aulne canalisée, donne du travail à la population et transforme Châteauneuf-du-Faou. La ville devient un port fluvial actif, notamment pour le transport du bois et de l'ardoise. L'ouverture du canal contribue également au développement de l'industrie locale, notamment des forges et des fonderies.",Ai,Wikipedia,French,Continue,gemini-pro,0
Bas-Saint-Laurent,"Territoire à vocation traditionnellement agricole et forestière, le Bas-Saint-Laurent est fréquenté par des groupes autochtones semi-nomades depuis le Pléistocène. La colonisation européenne du territoire s'est amorcée avec la concession de seigneuries à la fin du XVIIe siècle, mais la région connaît une croissance soutenue à partir du milieu du XIXe siècle grâce à l'industrie forestière. L'agriculture, la pêche et le tourisme sont également des activités économiques importantes du Bas-Saint-Laurent.",Ai,Wikipedia,French,Continue,gemini-pro,0
American Broadcasting Company,"L'American Broadcasting Company (ABC) est un groupe audiovisuel américain qui comprend un réseau de télévision, dont la chaîne de télévision généraliste du même nom, plusieurs chaînes thématiques et différentes sociétés de production et de distribution. Durant son histoire, ABC a été le premier réseau de télévision à diffuser des émissions en couleur et à utiliser la vidéo à cassettes. Elle a également été le premier réseau à diffuser des séries télévisées en direct et en différé. Aujourd'hui, ABC est l'un des plus grands groupes de médias au monde.",Ai,Wikipedia,French,Continue,gemini-pro,0
Marie-Anne de Bavière (1660-1690),"Cependant son attachement pour Barbara Bessola lui paraît rester la cause la plus décisive du goût de la dauphine pour la retraite, excessive même dans l’opinion du roi. C’est pourquoi le Roi proposa à la dauphine de marier Bessola à un officier de la Maison du Roi, le sieur de Rochefort, ce qui fut réalisé le 19 avril 1684. La dauphine se montre alors très malheureuse, Bavière s’en émeut et s’en prend au roi.",Ai,Wikipedia,French,Continue,gemini-pro,0
Cervelas (musique),"En musique, le cervelas ou basson de saucisse est un instrument à anche utilisé à la Renaissance et dans la musique baroque. Introduit à la fin du XVIe siècle, il est une version plus petite du basson et est accordé une octave plus haut. Il est généralement fabriqué en bois de poirier ou d'érable, et comporte une perce conique et un pavillon en forme d'oignon. Le cervelas est joué en soufflant dans une anche double, et son son est doux et rauque. Il était particulièrement populaire en France et en Angleterre, où il était utilisé dans des ensembles de musique de chambre et d'orchestre.",Ai,Wikipedia,French,Continue,gemini-pro,0
French Connection,"En avril 1968, l'administration Johnson met en place une nouvelle structure, issue de la fusion entre le Federal Bureau of Narcotics et le Bureau of Drug Abuse Control. Cette nouvelle entité, baptisée Bureau of Narcotics and Dangerous Drugs (BNDD), est chargée de coordonner la lutte contre le trafic de drogue aux États-Unis. En 1973, le BNDD est renommé Drug Enforcement Administration (DEA).",Ai,Wikipedia,French,Continue,gemini-pro,0
Tecumseh," Progressivement, beaucoup d'Amérindiens adoptent le costume européen et découvrent l'alcool, à l'instar de Tenskwatawa. Certains font du commerce dans les forts américains et s'endettent. Du fait des guerres, leur société se trouve déstabilisée et le nombre de femmes dépasse celui des hommes. Face aux persécutions, de nombreux Indiens quittent l'Ohio pour s'installer au Canada. Des chefs shawnees, parmi lesquels se trouve Tecumseh, proposent à cette époque de créer une confédération de toutes les tribus de l'Est des États-Unis, afin de résister à l'expansion américaine.",Ai,Wikipedia,French,Continue,gemini-pro,0
Mohamed Fitouri,"Le 2 novembre 1973, il est nommé ministre des Affaires étrangères en remplacement de Habib Chatti, démissionnaire en compagnie de quatre autres ministres. Au point de vue diplomatique, on lui doit le transfert du siège de la Ligue arabe à Tunis. Il assure l'intérim à la tête du ministère de l'Intérieur en décembre 1973 puis du ministère de la Défense en février 1974.",Ai,Wikipedia,French,Continue,gemini-pro,0
Gustave Roussy,"Gustave Roussy devient en 1926, à 52 ans, titulaire de la chaire d'anatomie pathologique de la Faculté de Médecine de Paris, poste qu'il occupera jusqu'à sa mort en 1948. Il est alors le seul professeur d'anatomie pathologique de France. En 1932, il fonde l'Institut du cancer de Villejuif, qui prendra plus tard son nom.",Ai,Wikipedia,French,Continue,gemini-pro,0
Garde côtière canadienne,"Le NGCC ""Captain Molly Kool"" a été intégré à la flotte de la Garde côtière en décembre 2018. Il est le premier ajout à la flotte depuis 25 ans. Il est l’un des trois nouveaux navires hauturiers de patrouille extracôtière et de recherche et sauvetage, conçus pour opérer dans l’Arctique canadien et les eaux entourant le Canada.",Ai,Wikipedia,French,Continue,gemini-pro,0
Malady Front,"En 2008, au cours de la campagne « MTS en biélorusse ! » du FJ (pour que l'opérateur de téléphonie mobile MTS propose aussi son service en biélorusse), le front uni de la jeunesse (« Malady Front ») a surgi, rassemblant plusieurs organisations de jeunesse. Avec sa branche dans chaque oblast ainsi qu'à Minsk, le MF compte 3000 membres. En 2010, il a organisé en Biélorussie la première campagne nationale pour lutter contre le service militaire obligatoire. Le mouvement s'est renforcé grâce à la participation à la campagne présidentielle d'Andrei Sannikov et aux manifestations suivantes.",Ai,Wikipedia,French,Continue,gemini-pro,0
Missionnaires d'Afrique,"Le 12 janvier 1879, Léon XIII confie l’Afrique équatoriale aux Pères Blancs : dix missionnaires quittent Alger pour fonder quatre missions, celle du lac Nyanza, du lac Tanganyika (qui forme aujourd’hui les archidiocèses de Kampala, Gitega et Tabora), celle de Kabélé, capitale du Karagwe, et celle d’Ujiji au bord du lac Tanganyika.",Ai,Wikipedia,French,Continue,gemini-pro,0
Gorges (Somme),"L'occupation des sols de la commune, telle qu'elle ressort de la base de données européenne d’occupation biophysique des sols Corine Land Cover (CLC), est marquée par l'importance des territoires agricoles (95,3 %). En 2018, la répartition détaillée est la suivante : terres arables (87,3 %), zones agricoles hétérogènes (8 %), prairies (0,1 %).",Ai,Wikipedia,French,Continue,gemini-pro,0
1349 (groupe),"Au début de 2010, le groupe signe avec le label Indie Recordings pour la publication de son cinquième album en Europe, et Prosthetic Records, pour la sortie aux Etats-Unis. L'album The Awekening est édité le 2 février 2010[4].",Ai,Wikipedia,French,Continue,gemini-pro,0
Robert de Lorris,"Par son mariage avec Pernelle des Essarts, fille de Pierre des Essarts, il devient beau-frère d'Étienne Marcel, dont il se fait un ennemi mortel. Après l'assassinat de Marcel, il est condamné à mort par contumace et ses biens sont confisqués. Il se réfugie en Angleterre, où il se met au service de Jean de Lancastre, duc de Bedford.",Ai,Wikipedia,French,Continue,gemini-pro,0
Giovanni Bottesini,"Entre 1857 et 1858, il parcourt la France ainsi que l'Allemagne, les Pays-Bas, la Belgique et l'Angleterre. En 1859, il fait représenter en Italie son opéra bouffe ""Il Diavolo della Notte"". En 1862, il dirige à Palerme les représentations de ""L'Africaine"" de Giacomo Meyerbeer. Il est nommé directeur musical du Teatro Massimo de Palerme en 1863, poste qu'il occupe jusqu'en 1867.",Ai,Wikipedia,French,Continue,gemini-pro,0
Colombelles,"La deuxième phase des travaux d'aménagement de la desserte portuaire consistera à relier le nouveau carrefour giratoire de la RD 402 à celui de la RD 513 (route de Caen) au niveau de la rue du Général Huard. Les travaux, pour un montant de 11,7 millions d'euros, devraient être achevés en 2022.",Ai,Wikipedia,French,Continue,gemini-pro,0
Musée des Beaux-Arts et d'Archéologie Joseph-Déchelette,"Au niveau local, Roanne se remarque par les céramiques patronymiques. Un individu fait indiquer son nom sous l'effigie de son saint protecteur. Il marque ainsi son existence de façon pérenne, témoigne en même temps sa foi, son aisance et sa position sociale par cette marque d'individualité qui est précoce en France et qui lui survivra.",Ai,Wikipedia,French,Continue,gemini-pro,0
Championnat de Belgique de football 1929-1930,"Quelques semaines après le début de cette saison, le jeudi 24 octobre 1929, les cours de la Bourse de New York s'effondrent. Cette date reste gravée dans les mémoires comme le « Jeudi noir ». Le krach boursier qui suit entraîne une crise économique mondiale qui aura de lourdes conséquences sur le football belge.",Ai,Wikipedia,French,Continue,gemini-pro,0
Lexicologie,"Au concept de lexique, les lexicologues préfèrent la réalité des ""vocabulaires"". De ce point de vue, la définition donnée par Georges Matoré : « étude analytique des vocabulaires d'une langue » est plus représentative. Le vocabulaire d'une langue est l'ensemble de ses unités lexicales, c'est-à-dire des mots, locutions et expressions qui la composent. La lexicologie étudie les vocabulaires sous différents angles : leur structure, leur évolution, leur fonctionnement dans la langue, leurs relations avec les autres éléments du système linguistique.",Ai,Wikipedia,French,Continue,gemini-pro,0
Santiago Carrillo,"Lors de la tentative de coup d'État du 23 février 1981, Carrillo, tout en haut des « gradins » de l'amphithéâtre du palais des Cortès, est l'un des trois députés qui s'interposent physiquement entre les putschistes, armés de pistolet-mitrailleurs, et le président Suárez et les autres membres du gouvernement. Carrillo déclare alors : « ¡Aquí no ha pasado nada! » (« Rien ne s'est passé ici ! »), phrase devenue célèbre en Espagne.",Ai,Wikipedia,French,Continue,gemini-pro,0
