title,text,write_by,domain,language,method,LLM_model,label
Patek Philippe,"Patek Philippe est une entreprise horlogère suisse de luxe fondée en 1839 par Antoine Norbert de Patek et François Czapek. Elle est réputée pour produire des montres de très haute qualité, au design classique et intemporel. Les montres Patek Philippe sont fabriquées à la main selon des normes très strictes. Elles sont connues pour leur précision, leur durabilité et leur valeur de collection. La société produit une large gamme de montres, des modèles classiques aux pièces plus compliquées, comme les tourbillons et les chronographes.",Ai,Wikipedia,French,Topic,gemini-pro,0
Against Me!,"Against Me! est un groupe de punk rock américain, originaire de Gainesville, en Floride. Formé en 1997, le groupe est composé de Laura Jane Grace (chant, guitare), James Bowman (guitare, chant), Inge Johansson (basse) et Atom Willard (batterie). Le groupe a sorti huit albums studio, trois EP et plusieurs singles. Leur musique a été décrite comme un mélange de punk rock, de folk punk et de country punk.",Ai,Wikipedia,French,Topic,gemini-pro,0
Arabie saoudite,"L'Arabie saoudite, officiellement le Royaume d'Arabie saoudite, est un pays d'Asie occidentale occupant la majeure partie de la péninsule arabique. Il est bordé par la Jordanie et l'Irak au nord, le Koweït à l'est, le Qatar, Bahreïn et les Émirats arabes unis au sud-est, et le Yémen et Oman au sud. Le golfe Persique se trouve à l'est et la mer Rouge à l'ouest.",Ai,Wikipedia,French,Topic,gemini-pro,0
Bletchley Park,"Bletchley Park est un manoir situé à Bletchley dans le Buckinghamshire, à environ 80 km au nord-ouest de Londres. Il est célèbre pour avoir été le lieu du décryptage des messages secrets allemands pendant la Seconde Guerre mondiale. À partir de 1939, les services de renseignement britanniques y installent une équipe de mathématiciens, de linguistes et de cryptanalystes chargés de déchiffrer les messages cryptés de la machine Enigma utilisée par l'armée allemande. Grâce aux travaux menés à Bletchley Park, les Alliés ont pu obtenir des informations précieuses sur les plans de l'ennemi, contribuant ainsi à la victoire finale.",Ai,Wikipedia,French,Topic,gemini-pro,0
Institut Jacques-Delors,"L'Institut Jacques Delors est un think tank européen indépendant fondé en 1996. Il a pour mission de contribuer au débat public sur les questions européennes et de promouvoir l'intégration européenne. Il est nommé d'après Jacques Delors, ancien président de la Commission européenne. L'Institut est basé à Paris et dispose de bureaux à Berlin, Bruxelles et Rome. Il est financé par des fondations, des entreprises et des gouvernements. L'Institut publie des rapports, organise des conférences et des événements, et met en œuvre des projets de recherche sur les questions européennes.",Ai,Wikipedia,French,Topic,gemini-pro,0
L'Enseignement du mépris,"L'Enseignement du mépris est un livre polémique du philosophe Alain Finkielkraut publié en 1980. Il y dénonce la montée de l'antisémitisme et du racisme en France, notamment à travers l'enseignement de l'histoire de la Seconde Guerre mondiale, qui selon lui culpabilise les Français et minimise les souffrances des juifs. L'ouvrage a suscité de vives réactions, accusé de stigmatiser les immigrés et de mettre en péril l'unité nationale. Il reste néanmoins une référence dans le débat sur l'identité française et l'immigration.",Ai,Wikipedia,French,Topic,gemini-pro,0
Ulrich Zwingli,"Ulrich Zwingli (1484-1531), théologien et réformateur suisse. Il est considéré comme l'un des pères de la Réforme protestante, avec Martin Luther et Jean Calvin. Zwingli critique les abus de l'Église catholique et prône un retour aux sources bibliques. Il joue un rôle clé dans la Réforme de Zurich et influence largement la Réforme dans d'autres régions germanophones. Ses idées sur la Cène et l'autorité de l'Écriture sont toujours débattues aujourd'hui.",Ai,Wikipedia,French,Topic,gemini-pro,0
Timbres de France 1960,"Timbres de France 1960 En 1960, la France a émis une série variée de timbres-poste. Les thèmes comprenaient le centenaire de l'unification de la Savoie à la France, les Jeux olympiques d'hiver à Squaw Valley et l'Exposition nationale des sciences sociales à Lyon. L'un des timbres les plus notables était le ""Marianne de Cocteau"", conçu par Jean Cocteau. Ce timbre représentait une allégorie de la République française et est devenu l'un des timbres les plus populaires de l'histoire philatélique française.",Ai,Wikipedia,French,Topic,gemini-pro,0
Chambre de commerce et d’industrie Marne en Champagne,"La Chambre de commerce et d'industrie Marne en Champagne est un établissement public créé en 2016 par la fusion des chambres de commerce et d'industrie de Châlons-en-Champagne, Épernay et Reims. Elle est l'une des 122 chambres de commerce et d'industrie territoriales françaises. La CCI Marne en Champagne représente les intérêts des entreprises du département de la Marne auprès des pouvoirs publics et des partenaires économiques. Elle assure également un certain nombre de missions de service public, comme la gestion des aéroports de Châlons-Vatry et Épernay-Plivot.",Ai,Wikipedia,French,Topic,gemini-pro,0
Bruno Jasieński,"Bruno Jasieński (1901-1938), écrivain et militant communiste d'origine polonaise, a joué un rôle majeur dans la littérature française des années 1920 et 1930. Après avoir quitté la Pologne en 1926, il s'installe à Paris et rejoint le groupe surréaliste. Il publie alors plusieurs romans et poèmes, dont ""La Légende des siècles futurs"" (1924) et ""L'Homme change"" (1936), qui connaissent un grand succès. Jasieński s'engage également politiquement, devenant un membre actif du Parti communiste français. Il participe à la Guerre civile espagnole, où il trouve la mort en 1938.",Ai,Wikipedia,French,Topic,gemini-pro,0
"Le Cercle (film, 2002)","Le Cercle (The Ring) est un film d'horreur américain réalisé par Gore Verbinski en 2002, avec Naomi Watts et David Dorfman. Le film est basé sur le roman Ringu de Koji Suzuki. Une journaliste enquête sur une mystérieuse cassette vidéo qui, selon la légende, entraîne la mort de celui qui la regarde dans les sept jours. Elle découvre que la cassette est liée à une série de meurtres étranges et qu'elle doit résoudre le mystère avant qu'il ne soit trop tard.",Ai,Wikipedia,French,Topic,gemini-pro,0
Fittipaldi Automotive,"Fittipaldi Automotive est un constructeur automobile brésilien fondé en 1982 par les frères Emerson et Wilson Fittipaldi, d'anciens pilotes de Formule 1. La société a été rebaptisée Copersucar Fittipaldi en 1984 et a produit des voitures de course et de route jusqu'en 1992. La voiture de route la plus connue de la société était la Fittipaldi F7, une voiture de sport à deux places basée sur la voiture de course FA1 de Formule 1. La F7 était équipée d'un moteur Cosworth DFV V8 et pouvait atteindre une vitesse maximale de plus de 300 km/h. Après la fermeture de Fittipaldi Automotive, les droits de la société ont été rachetés par le constructeur automobile chinois Geely. En 2017, Geely a annoncé son intention de relancer la marque Fittipaldi avec une nouvelle gamme de voitures de sport.",Ai,Wikipedia,French,Topic,gemini-pro,0
Aclens,"Aclens est une commune suisse du canton de Vaud, située dans le district de Morges. Elle compte environ 5 500 habitants. Le village est mentionné pour la première fois en 1145 sous le nom d'Aclens. Il fait alors partie de la seigneurie de Cossonay. En 1476, Aclens est rattaché au bailliage de Morges. L'église d'Aclens est construite au XIIe siècle. Elle est dédiée à saint Maurice. Le château d'Aclens est construit au XIIIe siècle. Il est détruit en 1476 par les Bernois. Aclens est une commune essentiellement agricole. Elle compte également quelques entreprises industrielles.",Ai,Wikipedia,French,Topic,gemini-pro,0
Royaume de Naples,"Le Royaume de Naples est un ancien État italien qui a existé de 1282 à 1816. Il a été fondé par Charles Ier d'Anjou après la conquête de la Sicile par les Angevins. Le royaume comprenait Naples, la Sicile et d'autres territoires dans le sud de l'Italie. La dynastie angevine a régné sur le royaume jusqu'en 1442, lorsque les Aragonais ont pris le contrôle. En 1504, le royaume est devenu une vice-royauté espagnole. Il a été reconquis par les Autrichiens en 1734, puis par les Espagnols en 1799. En 1816, le royaume a été fusionné avec le Royaume de Sicile pour former le Royaume des Deux-Siciles.",Ai,Wikipedia,French,Topic,gemini-pro,0
Maurice de Sully,"Maurice de Sully (v. 1110 - vers 1196) est un évêque de Paris de 1160 à 1196, chancelier du roi Louis VII en 1159. Il est connu pour avoir fait construire la cathédrale Notre-Dame de Paris, dont il pose la première pierre en 1163. Il consacre la cathédrale en 1182. Il est également connu pour avoir fait reconstruire l'Hôtel-Dieu. Il est canonisé en 1197 par le pape Célestin III.",Ai,Wikipedia,French,Topic,gemini-pro,0
Régime forestier,"Le régime forestier est l'ensemble des règles juridiques et administratives qui régissent la gestion des forêts. Il vise à assurer la conservation et la valorisation des ressources forestières, tout en tenant compte des intérêts économiques et sociaux liés à la forêt. En France, le régime forestier est principalement défini par le Code forestier, qui établit les principes généraux de gestion des forêts publiques et privées. Il fixe notamment les règles d'exploitation, de reboisement et de protection des forêts.",Ai,Wikipedia,French,Topic,gemini-pro,0
Henri III (roi de France),"Henri III (1551-1589), roi de France de 1574 à 1589, était le troisième fils du roi Henri II et de Catherine de Médicis. Il devint roi après la mort de ses deux frères aînés, François II et Charles IX. Son règne fut marqué par les guerres de religion et l'assassinat du duc de Guise, chef de la Ligue catholique. Henri III fut lui-même assassiné par un moine fanatique, Jacques Clément.",Ai,Wikipedia,French,Topic,gemini-pro,0
(324) Bamberga,"(324) Bamberga est un astéroïde de la ceinture principale d'astéroïdes. Il a été découvert le 25 février 1892 par Johann Palisa à Vienne. Son nom fait référence à la ville allemande de Bamberg. Bamberga est un astéroïde de type S, composé de silicates. Il mesure environ 19 kilomètres de diamètre et tourne sur lui-même en 12 heures. Sa période orbitale est de 3,6 ans et son excentricité de 0,15. Bamberga est membre de la famille d'astéroïdes de Koronis.",Ai,Wikipedia,French,Topic,gemini-pro,0
Les Griffes de la nuit,"Les Griffes de la nuit est un film d'horreur américain de 1984 réalisé par Wes Craven. Le film suit un groupe d'adolescents qui sont traqués par un tueur en série surnaturel nommé Freddy Krueger. Le film est devenu un classique du genre et a engendré une franchise de plusieurs suites et remakes. Les Griffes de la nuit est connu pour son atmosphère effrayante, ses effets spéciaux innovants et sa performance emblématique de Robert Englund dans le rôle de Freddy Krueger.",Ai,Wikipedia,French,Topic,gemini-pro,0
Kurt von Schleicher,"Kurt von Schleicher, né le 7 avril 1882 à Brandebourg-sur-la-Havel et mort assassiné le 30 juin 1934 à Berlin, est un général et homme politique allemand. Chef d'état-major de l'armée de 1926 à 1928, il devient chancelier en décembre 1932. Il s'appuie sur les syndicats et les partis de gauche pour contrer le Parti nazi, mais ne parvient pas à stabiliser le pays. Il est démis de ses fonctions par le président Paul von Hindenburg en janvier 1933 et remplacé par Adolf Hitler.",Ai,Wikipedia,French,Topic,gemini-pro,0
Union sportive arlequins perpignanais,"L'Union sportive arlequins perpignanais, abrégée en USAP, est un club de rugby à XV français fondé en 1902 et basé à Perpignan, dans les Pyrénées-Orientales. Le club évolue actuellement en Top 14, le plus haut niveau du rugby français. L'USAP a remporté le championnat de France à 7 reprises, en 1914, 1921, 1938, 1944, 1955, 2009 et 2018. Le club a également remporté la Challenge européen en 2003 et le Bouclier européen en 1998.",Ai,Wikipedia,French,Topic,gemini-pro,0
Neuvy-le-Barrois,"Neuvy-le-Barrois est une commune française située dans le département du Cher, en région Centre-Val de Loire. Elle fait partie de la Communauté de communes du Pays de Nérondes. Le village est traversé par la rivière la Vauvise. Son église date du XIIe siècle. Neuvy-le-Barrois possède également un château construit au XVIe siècle.",Ai,Wikipedia,French,Topic,gemini-pro,0
Charles-Nicolas-Sigisbert Sonnini de Manoncourt,"Charles-Nicolas-Sigisbert Sonnini de Manoncourt (1751-1812) était un naturaliste, géographe et écrivain français. Il a voyagé largement en Europe, en Afrique du Nord et en Amérique du Sud, publiant des récits de ses voyages. En 1782, il a publié son ouvrage le plus connu, ""Voyage dans la Haute et Basse Égypte"". Il était également un membre éminent de la Société d'histoire naturelle de Paris.",Ai,Wikipedia,French,Topic,gemini-pro,0
Grèce antique,"La Grèce antique, berceau de la civilisation occidentale, a connu une période de prospérité et d'innovation remarquables de 800 à 146 av. J.-C. Elle a donné naissance à la philosophie, au théâtre, à la démocratie et aux arts. Les villes-états grecques, comme Athènes et Sparte, ont joué un rôle crucial dans le développement de la civilisation grecque. Athènes, en particulier, était un centre de culture et d'apprentissage, connu pour son Acropole et ses grands penseurs. La Grèce antique a laissé un héritage durable dans les domaines de l'art, de l'architecture, de la littérature et de la pensée politique, qui continue d'influencer le monde moderne.",Ai,Wikipedia,French,Topic,gemini-pro,0
Tirunesh Dibaba,"Tirunesh Dibaba Keneni (née le 1er juin 1985) est une ancienne athlète éthiopienne spécialisée dans les courses de fond. Elle est l'une des athlètes les plus titrées de tous les temps, ayant remporté trois médailles d'or et deux médailles de bronze olympiques, ainsi que cinq titres mondiaux. Dibaba est connue pour ses remarquables performances sur piste, où elle a établi des records du monde sur 5 000 mètres et 15 000 mètres. Elle a également remporté plusieurs championnats majeurs en cross-country, notamment les Championnats du monde de cross-country en 2005 et 2006.",Ai,Wikipedia,French,Topic,gemini-pro,0
Satoru Iwata,"Satoru Iwata (岩田 聡, Iwata Satoru), né le 6 décembre 1959 à Sapporo et mort le 11 juillet 2015 à Tokyo, est un homme d'affaires et programmeur japonais. Il est surtout connu pour avoir été le quatrième président de Nintendo, de 2002 à 2015. Iwata a rejoint Nintendo en 2000 en tant qu'analyste de programmation. Il est rapidement devenu président de l'entreprise en 2002, succédant à Hiroshi Yamauchi. Sous sa direction, Nintendo a connu une croissance significative, notamment avec le lancement de la Wii et de la Nintendo DS.",Ai,Wikipedia,French,Topic,gemini-pro,0
Spatule rosée,"La spatule rosée (Platalea ajaja) est un grand échassier de la famille des Threskiornithidae. Elle est présente en Amérique, depuis le sud des États-Unis jusqu'en Argentine. Cet oiseau se caractérise par son plumage rose pâle, son bec aplati et élargi en forme de spatule, et ses longues pattes échassières. Les mâles sont plus grands et plus colorés que les femelles. La spatule rosée vit dans les zones humides et se nourrit principalement de petits poissons, de crustacés et d'insectes aquatiques qu'elle capture en plongeant son bec dans l'eau.",Ai,Wikipedia,French,Topic,gemini-pro,0
Handley Page Halifax,"Le Handley Page Halifax est un bombardier lourd quadrimoteur britannique utilisé par la Royal Air Force pendant la Seconde Guerre mondiale. Conçu par Handley Page Aircraft Company, il s'agissait d'un avion polyvalent capable de remplir des missions de bombardement stratégique, de transport et de parachutage. Le Halifax était connu pour sa robustesse et sa capacité à supporter de lourds dégâts. Il était également apprécié de ses équipages pour sa maniabilité et sa fiabilité.",Ai,Wikipedia,French,Topic,gemini-pro,0
Tenshin Shōden Katori Shintō-ryū,"Le Tenshin Shōden Katori Shintō-ryū (天真正伝香取神道流) est la plus ancienne école d'arts martiaux japonais encore pratiquée aujourd'hui. Elle a été fondée par Iizasa Chōisai Ienao (飯篠長威斎家直) au XVe siècle. Le Tenshin Shōden Katori Shintō-ryū est un style complet d'arts martiaux qui comprend des techniques à mains nues, des techniques armées et des stratégies de combat. Il est basé sur les principes de l'aïki, qui visent à utiliser l'énergie de l'adversaire contre lui. Le Tenshin Shōden Katori Shintō-ryū est un art martial traditionnel qui a été transmis de génération en génération. Il est toujours pratiqué aujourd'hui par des milliers de personnes dans le monde entier.",Ai,Wikipedia,French,Topic,gemini-pro,0
Pancréas,"Le pancréas est un organe glandulaire situé dans la cavité abdominale. Il est constitué de deux parties principales : une partie exocrine, qui produit des enzymes digestives, et une partie endocrine, qui produit des hormones comme l'insuline et le glucagon. Le pancréas joue un rôle essentiel dans la digestion et le métabolisme des glucides, des protéines et des lipides.",Ai,Wikipedia,French,Topic,gemini-pro,0
Gallarate,"Gallarate est une ville italienne d'environ 54 000 habitants, située dans la province de Varèse, en Lombardie. C'est la deuxième ville la plus peuplée de la province après Varèse. Elle est située à environ 35 kilomètres au nord-ouest de Milan. Gallarate est un important centre industriel, commercial et touristique. Elle est connue pour ses industries textiles, son artisanat et ses monuments historiques. La ville possède un riche patrimoine culturel et artistique, avec de nombreux musées, églises et palais.",Ai,Wikipedia,French,Topic,gemini-pro,0
Algérie,"L'Algérie, officiellement la République algérienne démocratique et populaire, est un pays d'Afrique du Nord. Elle partage ses frontières terrestres avec la Tunisie à l'est, la Libye au sud-est, le Niger et le Mali au sud-ouest, la Mauritanie et le Sahara occidental à l'ouest, et le Maroc au nord-est. Avec une superficie d'environ 2,38 millions de kilomètres carrés, c'est le plus grand pays d'Afrique, le dixième plus grand au monde et le plus grand pays arabe.",Ai,Wikipedia,French,Topic,gemini-pro,0
Équitation aux Jeux olympiques d'été de 1936,"L'équitation aux Jeux olympiques d'été de 1936 a eu lieu du 11 au 16 août 1936 au stade olympique de Berlin. Trois épreuves étaient au programme : dressage, concours complet et saut d'obstacles. L'Allemagne a remporté le plus de médailles, avec 5 médailles d'or, 2 d'argent et 1 de bronze.",Ai,Wikipedia,French,Topic,gemini-pro,0
Faune de Porto Rico,"La faune de Porto Rico est riche et diversifiée, influencée par l'isolement géographique de l'île. On y trouve des espèces endémiques, comme le perroquet de Porto Rico, l'anole géant et le crapaud coquí. Les forêts abritent des oiseaux, des reptiles et des amphibiens, tandis que les zones côtières sont le refuge de nombreuses espèces marines, notamment des poissons tropicaux, des tortues et des mammifères marins. L'île abrite également des populations introduites d'espèces non indigènes, comme le singe vervet et le boa constrictor.",Ai,Wikipedia,French,Topic,gemini-pro,0
L'Aigle,"L'Aigle est une commune française, située dans le département de l'Orne en région Normandie. Elle compte environ 9 700 habitants, appelés les Aiglons. L'Aigle est connue pour son patrimoine historique, notamment son château médiéval, sa collégiale Notre-Dame et son musée des Beaux-Arts et de la Dentelle. La ville est également un centre économique important, avec une industrie de la dentelle et du textile. L'Aigle est située sur la rivière Risle, dans une région vallonnée et boisée. Elle bénéficie d'un climat océanique, avec des hivers doux et des étés tempérés.",Ai,Wikipedia,French,Topic,gemini-pro,0
Gare de Vincennes,"La gare de Vincennes est une gare ferroviaire française de la ligne de Paris-Bastille à Marles-en-Brie, située dans la commune de Vincennes, dans le département du Val-de-Marne en région Île-de-France. Elle est desservie par les trains de la ligne D du RER. Elle dispose de trois voies et de deux quais centraux. La gare est équipée d'automates pour l'achat de titres de transport et d'afficheurs indiquant les horaires des trains.",Ai,Wikipedia,French,Topic,gemini-pro,0
Debrecen,"Debrecen est la deuxième ville de Hongrie et la capitale du comté de Hajdú-Bihar. Avec plus de 200 000 habitants, c'est un centre culturel et économique important de l'est du pays. La ville est réputée pour son université, ses musées et ses théâtres. Elle est également connue pour ses bains thermaux, qui attirent de nombreux touristes.",Ai,Wikipedia,French,Topic,gemini-pro,0
Spin bowling,"Le spin bowling est un type de lancer de cricket dans lequel le lanceur essaie de faire tourner la balle pour qu'elle dévie du lanceur. Il existe deux principaux types de spin bowling : le spin des doigts et le spin du poignet. Le spin des doigts est réalisé en utilisant les doigts pour faire tourner la balle, tandis que le spin du poignet est réalisé en utilisant le poignet pour faire tourner la balle. Les lanceurs de spin bowling sont généralement plus lents que les lanceurs de fast bowling, mais ils peuvent être tout aussi efficaces.",Ai,Wikipedia,French,Topic,gemini-pro,0
Convention européenne des droits de l'homme,"La Convention européenne des droits de l'homme (CEDH) est un traité international qui protège les droits civils et politiques en Europe. Elle a été adoptée par le Conseil de l'Europe en 1950 et est entrée en vigueur en 1953. La CEDH est contraignante pour les 47 États membres du Conseil de l'Europe. Elle établit une Cour européenne des droits de l'homme qui veille à ce que les États membres respectent les droits garantis par la Convention. La CEDH a été amendée à plusieurs reprises, la plus récente étant le Protocole n° 16 en 2013.",Ai,Wikipedia,French,Topic,gemini-pro,0
Radiohead,"Radiohead est un groupe de rock alternatif britannique formé à Abingdon-on-Thames en 1985. Le groupe est composé de Thom Yorke (chant, guitare, piano), Jonny Greenwood (guitare, clavier, chant), Ed O'Brien (guitare, chant), Colin Greenwood (basse) et Phil Selway (batterie). Radiohead a connu un succès international avec son troisième album, OK Computer (1997), qui a été acclamé par la critique et a été considéré comme l'un des albums les plus importants des années 1990. Le groupe a continué à sortir des albums très appréciés, notamment Kid A (2000), Amnesiac (2001) et In Rainbows (2007). Radiohead est connu pour son son expérimental et innovant, ainsi que pour ses paroles introspectives et ses performances en direct intenses. Le groupe a remporté de nombreux prix, dont six Grammy Awards et neuf BRIT Awards.",Ai,Wikipedia,French,Topic,gemini-pro,0
Constructivisme (mathématiques),"Le constructivisme en mathématiques est un courant épistémologique et philosophique qui considère que les connaissances mathématiques ne sont pas découvertes, mais construites par l'esprit humain. Il s'oppose au réalisme mathématique, qui postule que les objets mathématiques existent indépendamment de l'esprit. Les constructivistes soutiennent que les mathématiques sont un produit de l'activité humaine et qu'elles sont donc soumises aux limitations de la cognition humaine. Ils rejettent l'idée que les mathématiques sont une science a priori et soutiennent qu'elles sont plutôt une science empirique.",Ai,Wikipedia,French,Topic,gemini-pro,0
Diaspora chinoise,"La diaspora chinoise désigne les communautés chinoises établies en dehors de la Chine, principalement dans les pays du Sud-Est asiatique, en Amérique du Nord et en Europe. Elle est le résultat de siècles d'émigration et de migrations liées au commerce, à la recherche de nouvelles opportunités ou à des persécutions politiques. Les membres de la diaspora chinoise ont joué un rôle important dans le développement économique et culturel de leurs pays d'accueil.",Ai,Wikipedia,French,Topic,gemini-pro,0
Roger Decottignies,"Roger Decottignies, né le 15 avril 1927 à Villers-au-Tertre (Nord) et mort le 21 janvier 2019 à Arras (Pas-de-Calais), est un footballeur français évoluant au poste de défenseur. Formé au Racing Club de Lens, il joue ensuite au Football Club de Gueugnon, au Racing Club de France et au Stade rennais. Il compte deux sélections en équipe de France, en 1952 et 1953.",Ai,Wikipedia,French,Topic,gemini-pro,0
Escargot de Quimper,"L'escargot de Quimper est une spécialité culinaire de la ville de Quimper, dans le Finistère. Il s'agit d'un escargot de terre (Helix aspersa) cuit dans une sauce à base de beurre, d'ail, de persil et de vin blanc. Les escargots sont traditionnellement servis dans des coquilles de porcelaine avec du pain grillé ou du beurre d'ail. L'escargot de Quimper est un plat typique de la cuisine bretonne. Il est souvent servi lors de repas de fête ou de célébrations. La recette a été transmise de génération en génération et fait partie du patrimoine culinaire de la ville.",Ai,Wikipedia,French,Topic,gemini-pro,0
Bouxwiller (Bas-Rhin),"Bouxwiller est une commune française située dans le département du Bas-Rhin, en région Grand Est. Elle est traversée par la Zorn et fait partie de l'arrondissement de Saverne. Bouxwiller est mentionnée pour la première fois dans une charte de 778. Au Moyen Âge, elle était une ville fortifiée et un centre administratif. Elle fut détruite par les Suédois pendant la guerre de Trente Ans. Aujourd'hui, Bouxwiller est une ville touristique connue pour son patrimoine architectural, notamment son église romane du XIIe siècle, son château du XVIe siècle et ses remparts.",Ai,Wikipedia,French,Topic,gemini-pro,0
Gandhara,"Gandhara, ancienne région du nord-ouest de l'Inde, aujourd'hui répartie entre le Pakistan et l'Afghanistan. C'était un carrefour culturel majeur, où l'influence grecque, indienne et perse se sont mélangées. Le royaume de Gandhara a prospéré du VIe siècle av. J.-C. au Ve siècle apr. J.-C., et était connu pour son art gréco-bouddhiste distinctif, notamment ses représentations de Bouddha. Gandhara a également joué un rôle important dans la propagation du bouddhisme vers l'Asie centrale et la Chine.",Ai,Wikipedia,French,Topic,gemini-pro,0
Évêque,"Évêque, du grec épiskopos, « surveillant », est, dans le christianisme, le chef d'un diocèse, circonscription territoriale de l'Église catholique. Il est responsable du ministère pastoral, administratif et sacramentel dans son diocèse. Il est ordonné par d'autres évêques (ou un évêque) et reçoit le sacrement de l'ordre, ce qui lui confère une autorité spirituelle particulière. L'évêque est assisté par des prêtres et des diacres. Dans l'Église catholique, les évêques sont nommés par le pape.",Ai,Wikipedia,French,Topic,gemini-pro,0
Zo d'Axa,"Zo d'Axa, de son vrai nom Zoher Abdellatif, est un auteur-compositeur-interprète, arrangeur et producteur de musique algérien né le 23 juillet 1959 à Oran. Il est connu pour ses chansons engagées et poétiques, mêlant musique traditionnelle algérienne et influences occidentales. Zo d'Axa a notamment popularisé le raï en France avec des titres comme ""Ya Rayah"" et ""Ana Maâk"". Il a également collaboré avec des artistes internationaux tels que Khaled, Rachid Taha et Manu Chao.",Ai,Wikipedia,French,Topic,gemini-pro,0
Spice Girls,"Les Spice Girls sont un groupe de musique pop britannique formé à Londres en 1994. Le groupe est composé de cinq membres : Victoria Beckham, Melanie Brown, Emma Bunton, Melanie Chisholm et Geri Halliwell. Les Spice Girls ont connu un succès mondial avec des chansons comme ""Wannabe"", ""Say You'll Be There"" et ""2 Become 1"". Elles ont vendu plus de 85 millions d'albums dans le monde, faisant d'elles le groupe féminin le plus vendu de tous les temps.",Ai,Wikipedia,French,Topic,gemini-pro,0
Paul Motian,"Paul Motian, né Stephan Paul Motian le 25 mars 1931 à Philadelphie (Pennsylvanie) et mort le 22 novembre 2011 à New York (New York), est un batteur et compositeur de jazz américain. Il est principalement connu pour son travail avec le contrebassiste Scott LaFaro et le saxophoniste Bill Evans dans les années 1960, ainsi que pour ses propres groupes, le Paul Motian Trio et le Electric Bebop Band. Motian est considéré comme l'un des batteurs les plus influents du jazz, connu pour son jeu subtil, lyrique et polyrythmique.",Ai,Wikipedia,French,Topic,gemini-pro,0
Pierre Kœnig,"Pierre Kœnig (1898-1975), général français, fut l'un des compagnons de la Libération. Il s'illustra notamment durant la Seconde Guerre mondiale, commandant la 1ère Armée française du Rhin et de Danube lors de l'invasion de l'Allemagne nazie. Il fut ensuite chef d'état-major des armées de 1949 à 1953.",Ai,Wikipedia,French,Topic,gemini-pro,0
Mistra,"Mistra, ville médiévale fortifiée située dans le sud de la Grèce, est un site du patrimoine mondial de l'UNESCO. Construite au XIIIe siècle par les Francs, elle a été conquise par les Byzantins, puis par les Ottomans. Mistra a été un centre culturel et religieux important, avec de nombreuses églises et monastères. Ses ruines comprennent des fresques bien conservées, des palais et des remparts. Aujourd'hui, Mistra est une destination touristique populaire, offrant de superbes vues sur la vallée de Laconie.",Ai,Wikipedia,French,Topic,gemini-pro,0
Orphanet,"Orphanet est un portail en ligne gratuit d'informations sur les maladies rares et les médicaments orphelins. Il fournit des informations complètes et actualisées sur les maladies rares, y compris leur prévalence, leurs causes, leurs symptômes, leur diagnostic, leur traitement et leur pronostic. Orphanet donne également accès à des bases de données sur les médicaments orphelins et les essais cliniques en cours, ainsi qu'à un annuaire des experts, des laboratoires et des associations de patients. Il est un outil précieux pour les patients, les familles, les professionnels de santé et les chercheurs qui s'intéressent aux maladies rares.",Ai,Wikipedia,French,Topic,gemini-pro,0
Gale,"Gale, vent violent et soutenu, généralement d'origine polaire ou anticyclonique, qui souffle dans les régions côtières ou montagneuses. Les vents de galerne sont souvent accompagnés de pluies et de nuages bas, et ils peuvent causer des dommages aux bâtiments et aux infrastructures. Les rafales de vent peuvent atteindre des vitesses de plus de 100 km/h, ce qui peut être dangereux pour les personnes et les biens.",Ai,Wikipedia,French,Topic,gemini-pro,0
Denis Diderot,"Denis Diderot (1713-1784) est un écrivain et philosophe français des Lumières. Il est surtout connu pour avoir été le rédacteur en chef de l'Encyclopédie ou Dictionnaire raisonné des sciences, des arts et des métiers, qui vise à rassembler toutes les connaissances de l'époque. Diderot est également un romancier, dramaturge et essayiste de talent. Ses œuvres les plus célèbres incluent Le Neveu de Rameau et La Religieuse.",Ai,Wikipedia,French,Topic,gemini-pro,0
Nick Fury,"Nick Fury est un personnage fictif créé par Stan Lee et Jack Kirby, apparu pour la première fois dans les comics Marvel en 1963. Il est le directeur du S.H.I.E.L.D., l'organisation chargée de protéger le monde contre les menaces extraterrestres et surhumaines. Fury est un homme dur et impitoyable, mais c'est aussi un leader loyal et dévoué. Il est un maître espion et un combattant expérimenté, et il possède une connaissance approfondie du monde des super-héros.",Ai,Wikipedia,French,Topic,gemini-pro,0
Mont sous-marin,"Un mont sous-marin est une grande élévation topographique du fond océanique qui s'élève à plus de 1 000 mètres au-dessus du plancher océanique environnant. Il ne s'agit pas d'une île, car il ne s'élève pas au-dessus de la surface de l'océan. Les monts sous-marins sont généralement d'origine volcanique et peuvent être formés par des éruptions volcaniques ou des points chauds. Ils peuvent également être formés par l'accumulation de sédiments ou par l'action tectonique des plaques.",Ai,Wikipedia,French,Topic,gemini-pro,0
Commission du Luxembourg,"La Commission du Luxembourg était une commission des Douze créée en 1985 pour élaborer des propositions de réformes institutionnelles. Elle a été présidée par l'ancien Premier ministre luxembourgeois Jacques Santer. Les propositions de la commission ont été présentées au Conseil européen de Milan en juin 1985. Elles comprenaient notamment la création d'un acte unique européen, l'extension des pouvoirs du Parlement européen et la mise en place d'une coopération politique européenne. Les propositions de la commission ont été adoptées par le Conseil européen de Luxembourg en décembre 1985. L'acte unique européen est entré en vigueur en 1987.",Ai,Wikipedia,French,Topic,gemini-pro,0
